1.5059,305.64,0.49413,305.64
1.5055,305.9,0.49454,305.9
1.505,306.15,0.49495,306.15
1.5046,306.41,0.49537,306.41
1.5042,306.67,0.49578,306.67
1.5038,306.92,0.4962,306.92
1.5034,307.18,0.49661,307.18
1.503,307.44,0.49703,307.44
1.5026,307.69,0.49744,307.69
1.5021,307.95,0.49786,307.95
1.5017,308.21,0.49827,308.21
1.5013,308.46,0.49869,308.46
1.5009,308.72,0.4991,308.72
1.5005,308.97,0.49951,308.97
1.5001,309.23,0.49993,309.23
1.4997,309.49,0.50034,309.49
1.4992,309.74,0.50076,309.74
1.4988,310,0.50117,310
1.4984,310.26,0.50159,310.26
1.498,310.51,0.502,310.51
1.4976,310.77,0.50242,310.77
1.4972,311.03,0.50283,311.03
1.4968,311.28,0.50325,311.28
1.4963,311.54,0.50366,311.54
1.4959,311.79,0.50407,311.79
1.4955,312.05,0.50449,312.05
1.4951,312.31,0.5049,312.31
1.4947,312.56,0.50532,312.56
1.4943,312.82,0.50573,312.82
1.4939,313.08,0.50615,313.08
1.4934,313.33,0.50656,313.33
1.493,313.59,0.50698,313.59
1.4926,313.85,0.50739,313.85
1.4922,314.1,0.50781,314.1
1.4918,314.36,0.50822,314.36
1.4914,314.62,0.50863,314.62
1.491,314.87,0.50905,314.87
1.4905,315.13,0.50946,315.13
1.4901,315.38,0.50988,315.38
1.4897,315.64,0.51029,315.64
1.4893,315.9,0.51071,315.9
1.4889,316.15,0.51112,316.15
1.4885,316.41,0.51154,316.41
1.488,316.67,0.51195,316.67
1.4876,316.92,0.51236,316.92
1.4872,317.18,0.51278,317.18
1.4868,317.44,0.51319,317.44
1.4864,317.69,0.51361,317.69
1.486,317.95,0.51402,317.95
1.4856,318.21,0.51444,318.21
1.4851,318.46,0.51485,318.46
1.4847,318.72,0.51527,318.72
1.4843,318.97,0.51568,318.97
1.4839,319.23,0.5161,319.23
1.4835,319.49,0.51651,319.49
1.4831,319.74,0.51692,319.74
1.4827,320,0.51734,320
1.4822,320.26,0.51775,320.26
1.4818,320.51,0.51817,320.51
1.4814,320.77,0.51858,320.77
1.481,321.03,0.519,321.03
1.4806,321.28,0.51941,321.28
1.4802,321.54,0.51983,321.54
1.4798,321.79,0.52024,321.79
1.4793,322.05,0.52066,322.05
1.4789,322.31,0.52107,322.31
1.4785,322.56,0.52148,322.56
1.4781,322.82,0.5219,322.82
1.4777,323.08,0.52231,323.08
1.4773,323.33,0.52273,323.33
1.4769,323.59,0.52314,323.59
1.4764,323.85,0.52356,323.85
1.476,324.1,0.52397,324.1
